Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
231914,"Kingdom Hearts, Vol. 1 (Kingdom Hearts, #1)",Shiro Amano,"Amano, Shiro",,"=""1598162179""","=""9781598162172""",0,TokyoPop,Paperback,135,2005,2003,,2023/06/13,to-read,to-read (#809),to-read,,,,0,0
3451949,"The Legend of Zelda: Ocarina of Time - Part 2 (Zelda, #2)",Akira Himekawa,"Himekawa, Akira",,"=""1421523280""","=""9781421523286""",3.0,VIZ Media - Children's,Paperback,200,2008,2000,2023/06/13,2022/09/29,,,read,,,,1,0
68783,"Girl, Interrupted",Susanna Kaysen,"Kaysen, Susanna",,"=""0679746048""","=""9780679746041""",0,Vintage ,Paperback,169,1994,1993,,2023/06/11,to-read,to-read (#808),to-read,,,,0,0
75668238,Crying in H Mart,Michelle Zauner,"Zauner, Michelle",,"=""1984898957""","=""9781984898951""",0,Vintage,Paperback,239,2023,2021,,2023/06/09,to-read,to-read (#807),to-read,,,,0,0
22628,The Perks of Being a Wallflower,Stephen Chbosky,"Chbosky, Stephen",,"=""""","=""""",3.0,MTV Books/Pocket Books,Hardcover,213,1999,1999,2023/06/06,2021/10/11,,,read,,,,1,0
5148,A Separate Peace,John Knowles,"Knowles, John",David Levithan,"=""""","=""""",0,Scribner,Paperback,208,2003,1959,,2023/06/05,to-read,to-read (#806),to-read,,,,0,0
122769174,The Rabbit Hutch,Tess Gunty,"Gunty, Tess",,"=""0593467876""","=""9780593467879""",0,Vintage,Paperback,399,2023,2022,,2023/06/04,to-read,to-read (#805),to-read,,,,0,0
6295,Howl and Other Poems,Allen Ginsberg,"Ginsberg, Allen",William Carlos Williams,"=""0872863107""","=""9780872863101""",0,City Lights,Hardcover,56,2001,1956,,2023/06/03,to-read,to-read (#804),to-read,,,,0,0
75498191,Penance,Eliza  Clark,"Clark, Eliza",,"=""0063327856""","=""9780063327856""",0,Harper,Hardcover,336,2023,2023,,2023/06/03,to-read,to-read (#803),to-read,,,,0,0
70401,On the Road,Jack Kerouac,"Kerouac, Jack",,"=""0140042598""","=""9780140042597""",4.0,Penguin Books,Paperback,307,1976,1957,2023/06/02,2023/05/23,,,read,,,,1,0
63876556,Caligula and Three Other Plays,Albert Camus,"Camus, Albert",Ryan Bloom,"=""0593311272""","=""9780593311271""",0,Vintage,Paperback,592,2023,1949,,2023/06/01,to-read,to-read (#802),to-read,,,,0,0
65214176,"Knock Knock, Open Wide",Neil Sharpson,"Sharpson, Neil",,"=""1250785421""","=""9781250785428""",0,Tor Nightfire,Hardcover,326,2023,2023,,2023/05/28,to-read,to-read (#801),to-read,,,,0,0
55077678,When the Sparrow Falls,Neil Sharpson,"Sharpson, Neil",,"=""1250784212""","=""9781250784216""",0,Tor Books,Hardcover,328,2021,2021,,2023/05/28,to-read,to-read (#800),to-read,,,,0,0
2007490,A Woman Appeared to Me,Renée Vivien,"Vivien, Renée","Jeannette Howard Foster, Gayle S. Rubin","=""0930044061""","=""9780930044060""",0,"Naiad Press,U.S.",Paperback,116,1979,1904,,2023/05/25,to-read,to-read (#799),to-read,,,,0,0
12395,Journey to the End of the Night,Louis-Ferdinand Céline,"Céline, Louis-Ferdinand","Ralph Manheim, Angela Cismaş, William T. Vollmann","=""0811216543""","=""9780811216548""",0,New Directions,Paperback,453,2006,1932,,2023/05/25,to-read,to-read (#798),to-read,,,,0,0
203220,Les Fleurs du Mal,Charles Baudelaire,"Baudelaire, Charles","Richard Howard, Cyril Scott, Odilon Redon, Nydia Lamarque","=""0879234628""","=""9780879234621""",0,David R. Godine Publisher,Paperback,365,1983,1857,,2023/05/25,to-read,to-read (#797),to-read,,,,0,0
210255,Against Nature,Joris-Karl Huysmans,"Huysmans, Joris-Karl","Patrick McGuiness, Robert Baldick","=""0140447636""","=""9780140447637""",3.0,Penguin Classics,Paperback,288,2004,1884,2023/05/25,2023/04/17,,,read,,,,1,0
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",4.0,Penguin Books,Paperback,601,2002,1952,2023/05/23,2021/09/13,,,read,,,,1,0
13227454,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)",Rachel Joyce,"Joyce, Rachel",,"=""0812993292""","=""9780812993295""",0,Random House,Hardcover,320,2012,2012,,2023/05/22,to-read,to-read (#796),to-read,,,,0,0
1493253,"Hunter x Hunter, Vol. 01 (Hunter x Hunter, #1)",Yoshihiro Togashi,"Togashi, Yoshihiro",,"=""1591167531""","=""9781591167532""",4.0,VIZ Media LLC,Paperback,184,2005,1998,2023/05/22,2022/03/23,,,read,,,,1,0
61423693,Light Bringer (Red Rising #6),Pierce Brown,"Brown, Pierce",,"=""0425285979""","=""9780425285978""",0,Del Rey,Hardcover,683,2023,2023,,2023/05/22,to-read,to-read (#795),to-read,,,,0,0
17333230,The Luminaries,Eleanor Catton,"Catton, Eleanor",,"=""0316074314""","=""9780316074315""",0,"Little, Brown and Company",Hardcover,848,2013,2013,,2023/05/15,to-read,to-read (#794),to-read,,,,0,0
62080151,The Endless Vessel,Charles Soule,"Soule, Charles",,"=""0063043041""","=""9780063043046""",0,Harper Perennial,Hardcover,456,2023,2023,,2023/05/15,to-read,to-read (#793),to-read,,,,0,0
29227774,"Light Bringer (Red Rising Saga, #6)",Pierce Brown,"Brown, Pierce",,"=""1473646804""","=""9781473646803""",0,Hodder & Stoughton,Hardcover,682,2023,2023,,2023/05/15,to-read,to-read (#792),to-read,,,,0,0
62144632,Ed Templeton: Wires Crossed,Ed Templeton,"Templeton, Ed",,"=""1597115363""","=""9781597115360""",0,Aperture,Hardcover,264,2023,,,2023/05/14,to-read,to-read (#791),to-read,,,,0,0
61884811,Cult Classic,Sloane Crosley,"Crosley, Sloane",,"=""1250867177""","=""9781250867179""",0,Picador Paper,Paperback,304,2023,2022,,2023/05/14,to-read,to-read (#790),to-read,,,,0,0
53968569,The Ninth Metal: First in the Comet Cycle – A Gripping Post-Apocalyptic Sci-Fi Thriller of Midwest Mining and Betrayal,Benjamin Percy,"Percy, Benjamin",,"=""1328544869""","=""9781328544865""",0,William Morrow Paperbacks,Paperback,304,2021,2021,,2023/05/13,to-read,to-read (#789),to-read,,,,0,0
61885058,Hidden Pictures,Jason Rekulak,"Rekulak, Jason",,"=""1250819350""","=""9781250819352""",0,Flatiron Books,Paperback,400,2023,2022,,2023/05/10,to-read,to-read (#788),to-read,,,,0,0
51578488,The Glass Hotel,Emily St. John Mandel,"Mandel, Emily St. John",,"=""052556294X""","=""9780525562948""",0,Vintage,Paperback,320,2021,2020,,2023/05/08,to-read,to-read (#787),to-read,,,,0,0
7805,Pale Fire,Vladimir Nabokov,"Nabokov, Vladimir",,"=""""","=""""",4.0,Penguin Books Ltd,Paperback,246,2000,1962,2023/05/06,2022/06/22,,,read,,,,1,0
61885061,Dirt Creek,Hayley Scrivenor,"Scrivenor, Hayley",,"=""1250834775""","=""9781250834775""",0,Flatiron Books,Paperback,336,2023,2022,,2023/05/01,to-read,to-read (#786),to-read,,,,0,0
61489616,Old Babes in the Wood: Stories,Margaret Atwood,"Atwood, Margaret",,"=""0385549075""","=""9780385549073""",2.0,Doubleday,Hardcover,272,2023,2023,2023/04/26,2023/04/26,,,read,,,,1,0
7042,The Tale of Genji,Murasaki Shikibu,"Shikibu, Murasaki","Royall  Tyler, Minora Sugai","=""014243714X""","=""9780142437148""",0,Penguin,Paperback,1182,2003,1000,,2023/04/23,to-read,to-read (#785),to-read,,,,0,0
9833,"Blind Willow, Sleeping Woman",Haruki Murakami,"Murakami, Haruki","Philip Gabriel, Jay Rubin","=""1400044618""","=""9781400044610""",0,Knopf,Hardcover,334,2006,2006,,2023/04/23,to-read,to-read (#784),to-read,,,,0,0
62585959,The Brothers Karamazov,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Michael R. Katz,"=""1631498193""","=""9781631498190""",0,Liveright,Hardcover,928,2023,1879,,2023/04/22,to-read,to-read (#783),to-read,,,,0,0
91239751,Death Valley,Melissa Broder,"Broder, Melissa",,"=""1668024845""","=""9781668024843""",0,Scribner,Hardcover,240,2023,2023,,2023/04/19,to-read,to-read (#782),to-read,,,,0,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",4.0,Random House: Modern Library,Paperback,272,2004,1890,2023/04/19,2021/10/29,,,read,"3.5-- I'm between ""liked"" and ""really liked"". <i>The Picture of Dorian Gray</i> exceeded my expectations in some ways, but didn't quite live up to them in others.  No doubt, Wilde's novel is full of quotable one-liners-- insightful bits of wisdom about life, youth, passion, art, and more. Ironically, a lot of sage advice comes from a despicable character who Wilde expertly crafts in such a way that the reader can only come away with a love/hate relationship.  However, the reader's relationship with the story's protagonist is likely more one-sided-- his depth of character doesn't match his good looks.  In the end, the reader can choose to be put off by Dorian's instability, or to view his malleability as a fascinating study of fickle human nature.",,,1,0
62047987,The Cherry Robbers,Sarai Walker,"Walker, Sarai",,"=""0063271583""","=""9780063271586""",0,Harper Perennial,Paperback,432,2023,2022,,2023/04/11,to-read,to-read (#781),to-read,,,,0,0
62039417,"Wolfsong (Green Creek, #1)",T.J. Klune,"Klune, T.J.",,"=""1250890314""","=""9781250890313""",0,Tor Books,Hardcover,528,2023,2016,,2023/04/10,to-read,to-read (#780),to-read,,,,0,0
60003006,Hex,Jenni Fagan,"Fagan, Jenni",,"=""1846975689""","=""9781846975684""",0,Polygon,Hardcover,104,2022,2022,,2023/04/04,to-read,to-read (#779),to-read,,,,0,0
23129712,The Red Notebook,Antoine Laurain,"Laurain, Antoine","Jane Aitken, Emily Boyce","=""1908313862""","=""9781908313867""",0,Gallic Books,Paperback,159,2015,2014,,2023/04/04,to-read,to-read (#778),to-read,,,,0,0
60880820,The Shards,Bret Easton Ellis,"Ellis, Bret Easton",,"=""059353560X""","=""9780593535608""",4.0,Alfred A. Knopf,Hardcover,608,2023,2023,2023/03/19,2023/02/26,,,read,,,,1,0
59808026,The Dawn of Everything: A New History of Humanity,David Graeber,"Graeber, David",David Wengrow,"=""1250858801""","=""9781250858801""",0,Picador Paper,Paperback,720,2023,2021,,2023/03/16,to-read,to-read (#777),to-read,,,,0,0
16599,Vampire Hunter D,Hideyuki Kikuchi,"Kikuchi, Hideyuki","Yoshitaka Amano, Kevin Leahy","=""1595820124""","=""9781595820129""",0,Dark Horse Books & Digital Manga Publishing,Paperback,268,2005,1983,,2023/03/14,to-read,to-read (#776),to-read,,,,0,0
61897936,The Red Arrow,William   Brewer,"Brewer, William",,"=""0593314433""","=""9780593314432""",0,Vintage,Paperback,272,2023,2022,,2023/03/11,to-read,to-read (#775),to-read,,,,0,0
24909347,"Obsidio (The Illuminae Files, #3)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,"=""055349919X""","=""9780553499193""",3.0,Knopf Books for Young Readers,Hardcover,618,2018,2018,2023/03/05,2022/10/15,,,read,3.5,,,1,0
55815120,The Cistern,Susanna Clarke,"Clarke, Susanna",,"=""1526622653""","=""9781526622655""",0,Bloomsbury,ebook,,,,,2023/03/02,to-read,to-read (#774),to-read,,,,0,0
28220854,"Futuristic Violence and Fancy Suits (Zoey Ashe, #1)",David  Wong,"Wong, David",Jason Pargin,"=""1250097754""","=""9781250097750""",0,St. Martin's Griffin,Paperback,384,2016,2015,,2023/03/01,to-read,to-read (#773),to-read,,,,0,0
60652997,"Hell Bent (Ninth House Trilogy, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313104""","=""9781250313102""",5.0,Flatiron Books,Hardcover,481,2023,2023,2023/02/26,2023/01/01,,,read,"RHCP fans, prepare to be offended by Bardugo's latest entry in the Alex Stern saga.  Those who enjoyed book 1, prepare to be delighted-- Hell Bent is even more fun than Ninth House.  The balance of action, sarcasm and wit, and blissful occultism make for a tale that is worthy of entry into dark academia hall of fame.",,,1,0
676737,Grendel,John Gardner,"Gardner, John",,"=""0679723110""","=""9780679723110""",0,Random House Vintage Books,Paperback,174,2010,1971,,2023/02/22,to-read,to-read (#772),to-read,,,,0,0
62645180,The Librarianist,Patrick deWitt,"deWitt, Patrick",,"=""0063085127""","=""9780063085121""",0,Ecco,Hardcover,352,2023,2023,,2023/02/22,to-read,to-read (#771),to-read,,,,0,0
102146148,What's Our Problem?: A Self-Help Book for Societies,Tim Urban,"Urban, Tim",,"=""""","=""9798987722602""",0,Wait But Why,Kindle Edition,746,2023,2023,,2023/02/21,to-read,to-read (#770),to-read,,,,0,0
65213633,"Zoey Is Too Drunk for This Dystopia (Zoey Ashe, #3)",Jason Pargin,"Pargin, Jason",,"=""1250285933""","=""9781250285935""",0,St. Martin's Press,Hardcover,416,2023,2023,,2023/02/16,to-read,to-read (#769),to-read,,,,0,0
60965426,The Creative Act: A Way of Being,Rick Rubin,"Rubin, Rick",,"=""0593652886""","=""9780593652886""",0,Penguin Press,Hardcover,406,2023,2023,,2023/02/15,to-read,to-read (#768),to-read,,,,0,0
18770398,Night Film,Marisha Pessl,"Pessl, Marisha",,"=""0812979788""","=""9780812979787""",4.0,Random House Trade Paperbacks,Paperback,640,2014,2013,2023/02/11,2022/07/11,,,read,"Night Film is a lot of fun! Pessl’s balanced writing is both concise and vivid. Night Film has a little bit of everything to enjoy- humor, existentialism, trippiness, and mystery that keeps you guessing until the very end. ",,,1,0
62334530,None of This Is True,Lisa Jewell,"Jewell, Lisa",,"=""1982179007""","=""9781982179007""",0,Atria Books,Hardcover,390,2023,2023,,2023/02/11,to-read,to-read (#767),to-read,,,,0,0
30319086,If We Were Villains,M.L. Rio,"Rio, M.L.",,"=""125009528X""","=""9781250095282""",3.0,Flatiron Books,Hardcover,354,2017,2017,2023/02/05,2022/04/29,,,read,,,,1,0
8852,Macbeth,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""0743477103""","=""9780743477109""",0,Simon & Schuster,Mass Market Paperback,249,2013,1623,,2023/02/05,to-read,to-read (#766),to-read,,,,0,0
51497,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror,Robert Louis Stevenson,"Stevenson, Robert Louis",Robert Mighall,"=""0141439734""","=""9780141439730""",3.0,Penguin Classics,Paperback,224,2003,1886,2023/02/05,2022/09/30,,,read,3.5,,,1,0
63367193,Unlikely Animals,Annie  Hartnett,"Hartnett, Annie",,"=""059316024X""","=""9780593160244""",0,Ballantine Books,Paperback,384,2023,2022,,2023/02/01,to-read,to-read (#765),to-read,,,,0,0
65678329,The Books of Jacob,Olga Tokarczuk,"Tokarczuk, Olga",Jennifer  Croft,"=""059308750X""","=""9780593087503""",0,Riverhead Books,Paperback,992,2023,2014,,2023/01/31,to-read,to-read (#764),to-read,,,,0,0
59112754,Verity,Colleen Hoover,"Hoover, Colleen",,"=""1538724731""","=""9781538724736""",2.0,Grand Central Publishing,Paperback,314,2021,2018,2023/01/29,2021/12/07,,,read,,,,1,0
63249718,Silver Nitrate,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""0593355369""","=""9780593355367""",0,Del Rey,Hardcover,318,2023,2023,,2023/01/27,to-read,to-read (#763),to-read,,,,0,0
61897491,The Ferryman,Justin Cronin,"Cronin, Justin",,"=""0385691661""","=""9780385691666""",0,Orion,Hardcover,560,2023,2023,,2023/01/27,to-read,to-read (#762),to-read,,,,0,0
61282437,The Ferryman,Justin Cronin,"Cronin, Justin",,"=""052561947X""","=""9780525619475""",0,Ballantine Books,Hardcover,538,2023,2023,,2023/01/27,to-read,to-read (#761),to-read,,,,0,0
61884842,The Deep Sky,Yume Kitasei,"Kitasei, Yume",,"=""1250875331""","=""9781250875334""",0,Flatiron Books,Hardcover,399,2023,2023,,2023/01/27,to-read,to-read (#760),to-read,,,,0,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4.0,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,2023/01/25,2022/01/05,,,read,,,,1,0
60312248,The Backbone of the World,Stephen Graham Jones,"Jones, Stephen Graham",,"=""1542034442""","=""""",0,Amazon Original Stories,Kindle Edition,54,2022,2022,,2023/01/25,to-read,to-read (#759),to-read,,,,0,0
60149573,Our Missing Hearts,Celeste Ng,"Ng, Celeste",,"=""0593492544""","=""9780593492543""",0,Penguin Press,Hardcover,335,2022,2022,,2022/10/04,to-read,to-read (#758),to-read,,,,0,0
61273738,Tell Me an Ending,Jo Harkin,"Harkin, Jo",,"=""1982164336""","=""9781982164331""",0,Scribner,Paperback,448,2023,2022,,2023/01/22,to-read,to-read (#757),to-read,,,,0,0
43263680,"Ninth House (Ninth House Trilogy, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313074""","=""9781250313072""",0.0,Flatiron Books,Hardcover,461,2019,2019,2021/12/10,2021/11/29,,,read,"This book is a seriously effective mixture of ""badass"", like an adult version of some of the YA magical fiction I've loved over the years.  If you're in the mood for an edgy amalgam of ghosts, magic, murder, and more, this one definitely hits the spot.",,,2,0
62673108,The Making of Another Major Motion Picture Masterpiece,Tom Hanks,"Hanks, Tom",,"=""052565559X""","=""9780525655596""",0,Knopf,Hardcover,448,2023,2023,,2023/01/15,to-read,to-read (#755),to-read,,,,0,0
63876143,Glory,NoViolet Bulawayo,"Bulawayo, NoViolet",,"=""0525561153""","=""9780525561156""",0,Penguin Books,Paperback,416,2023,2022,,2023/01/15,to-read,to-read (#754),to-read,,,,0,0
61111246,Victory City,Salman Rushdie,"Rushdie, Salman",,"=""0593243390""","=""9780593243398""",0,Random House,Hardcover,336,2023,2023,,2023/01/12,to-read,to-read (#753),to-read,,,,0,0
12419,A Calendar of Wisdom: Daily Thoughts to Nourish the Soul,Leo Tolstoy,"Tolstoy, Leo",Peter Sekirin,"=""""","=""""",0,Scribner,Hardcover,384,1997,1906,,2023/01/11,to-read,to-read (#752),to-read,,,,0,0
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",4.0,Roc,Paperback,297,2000,1968,2023/01/11,2021/09/02,,,read,,,,1,0
61240297,Snow Crash,Neal Stephenson,"Stephenson, Neal",,"=""059359973X""","=""9780593599730""",0,Del Rey,Hardcover,576,2022,1992,,2023/01/04,to-read,to-read (#751),to-read,,,,0,0
61813107,Ascension,Nicholas Binge,"Binge, Nicholas",,"=""0593539583""","=""9780593539583""",0,Riverhead Books,Hardcover,344,2023,2023,,2023/01/02,to-read,to-read (#750),to-read,,,,0,0
61273860,Cold People,Tom Rob Smith,"Smith, Tom Rob",,"=""1982198400""","=""9781982198404""",0,Scribner,Hardcover,354,2023,2023,,2023/01/02,to-read,to-read (#749),to-read,,,,0,0
3215762,Gas Light,Patrick Hamilton,"Hamilton, Patrick",,"=""""","=""""",0,Constable and Company Ltd.,Paperback,82,1939,1939,,2023/01/02,to-read,to-read (#748),to-read,,,,0,0
58782841,Nine Lives,Peter  Swanson,"Swanson, Peter",,"=""0062980084""","=""9780062980083""",0,William Morrow Paperbacks,Paperback,336,2023,2022,,2022/12/10,to-read,to-read (#747),to-read,,,,0,0
59808607,The Book of Goose,Yiyun Li,"Li, Yiyun",,"=""037460634X""","=""9780374606343""",0,"Farrar, Straus and Giroux",Hardcover,348,2022,2022,,2022/12/07,to-read,to-read (#746),to-read,,,,0,0
58065397,The Red Arrow,William   Brewer,"Brewer, William",Will  Brewer,"=""0593320123""","=""9780593320129""",0,Knopf,Hardcover,272,2022,2022,,2022/12/07,to-read,to-read (#745),to-read,,,,0,0
59577177,"Also a Poet: Frank O'Hara, My Father, and Me",Ada Calhoun,"Calhoun, Ada",,"=""0802159788""","=""9780802159786""",0,Grove Press,Hardcover,272,2022,2022,,2022/12/07,to-read,to-read (#744),to-read,,,,0,0
59900070,Stay True,Hua Hsu,"Hsu, Hua",,"=""0385547773""","=""9780385547772""",0,Doubleday,Hardcover,208,2022,2022,,2022/12/07,to-read,to-read (#743),to-read,,,,0,0
59697335,Saint Sebastian's Abyss,Mark Haber,"Haber, Mark",,"=""1566896363""","=""9781566896368""",0,Coffee House Press,Paperback,144,2022,2022,,2022/12/07,to-read,to-read (#742),to-read,,,,0,0
60188762,Fairy Tale,Stephen  King,"King, Stephen",,"=""""","=""""",0,Scribner,Kindle Edition,608,2022,2022,,2022/11/19,to-read,to-read (#740),to-read,,,,0,0
60784417,"Red Team Blues (Martin Hench, #1)",Cory Doctorow,"Doctorow, Cory",,"=""1250865840""","=""9781250865847""",0,Tor Books,Hardcover,213,2023,2023,,2022/11/16,to-read,to-read (#739),to-read,,,,0,0
44890081,My Dark Vanessa,Kate Elizabeth Russell,"Russell, Kate Elizabeth",,"=""006294150X""","=""9780062941503""",4.0,William Morrow,Hardcover,373,2020,2020,2022/11/15,2022/01/07,,,read,,,,1,0
39948345,Uncommon Type,Tom Hanks,"Hanks, Tom",,"=""1101911948""","=""9781101911945""",0,Vintage,Paperback,403,2018,2017,,2022/11/15,to-read,to-read (#738),to-read,,,,0,0
61089494,The Steppenwolf,Hermann Hesse,"Hesse, Hermann",Kurt Beals,"=""1324036818""","=""9781324036814""",0,W. W. Norton & Company,Hardcover,227,2023,1927,,2022/11/14,to-read,to-read (#737),to-read,,,,0,0
12781,The Satanic Verses,Salman Rushdie,"Rushdie, Salman",,"=""0312270828""","=""9780312270827""",0,Picador,Paperback,561,1997,1988,,2022/07/23,to-read,to-read (#736),to-read,,,,0,0
60471573,Liberation Day,George Saunders,"Saunders, George",,"=""0525509593""","=""9780525509592""",2.0,Random House,Hardcover,256,2022,2022,2022/11/09,2022/08/16,,,read,,,,1,0
7606,The Annotated Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Alfred Appel Jr.,"=""0679727299""","=""9780679727293""",4.0,Vintage Books,Paperback,457,1991,1955,2022/11/05,2022/07/06,,,read,,,,1,0
